safe_anchor,domain_in_title,google_index,page_rank,status
0.0,1,1,3,0
0.0,1,0,10,1
41.66666667,1,1,0,0
11.11111111,1,0,1,1
50.0,1,0,5,1
0.0,1,1,1,0
22.22222222,0,0,4,1
0.0,1,1,3,0
100.0,0,0,10,1
16.12903226,1,1,4,1
100.0,1,1,0,0
100.0,1,1,0,0
80.0,1,0,3,1
0.0,1,1,3,0
0.0,1,0,3,1
5.128205128,1,0,4,1
63.80952381,0,0,7,1
100.0,1,1,0,0
0.0,1,1,1,0
1.515151515,1,0,4,1
100.0,1,1,0,0
55.31914894,1,0,6,1
12.71186441,1,1,0,0
0.0,1,1,0,0
97.6744186,0,0,3,1
53.125,1,0,6,1
0.0,1,1,0,0
6.956521739,1,0,6,0
25.0,1,0,3,1
0.0,1,1,0,0
0.0,1,1,3,0
0.0,1,0,5,0
16.66666667,0,0,3,1
0.0,1,0,7,1
62.12121212,1,0,5,1
0.0,1,1,5,0
78.57142857,0,1,2,0
75.0,1,0,3,1
14.28571429,1,1,5,0
0.0,1,1,4,1
0.0,1,1,1,0
100.0,1,1,2,0
100.0,1,0,3,1
100.0,1,1,2,0
71.05263158,0,0,7,1
0.0,1,1,0,0
7.01754386,0,0,5,1
0.0,1,0,6,1
0.0,1,1,3,0
0.0,1,1,0,1
0.0,0,0,5,1
56.92307692,1,1,5,0
50.0,1,0,6,1
100.0,0,0,7,1
0.0,1,1,0,0
0.0,1,1,10,0
0.0,1,1,2,0
0.0,1,0,4,1
0.0,1,0,0,0
0.0,1,1,2,0
33.33333333,0,0,4,1
100.0,1,1,0,0
0.0,0,0,5,1
0.0,1,1,8,1
66.66666667,1,0,2,1
0.0,1,0,3,1
0.0,1,1,0,0
100.0,1,1,0,0
52.85714286,0,0,7,1
0.0,1,0,2,1
66.66666667,1,1,0,0
89.3442623,1,0,5,1
0.0,0,1,8,1
60.0,1,0,3,1
35.48387097,1,0,8,1
80.0,0,0,3,1
52.94117647,0,0,3,1
0.0,0,0,5,1
100.0,1,1,0,0
30.0,1,0,4,1
5.882352941,1,0,4,1
54.54545455,1,1,5,1
75.0,1,1,2,0
71.66666667,0,0,4,1
0.0,1,0,5,1
50.0,1,0,3,1
0.0,0,0,4,1
33.33333333,1,0,4,1
83.33333333,1,0,3,1
88.88888889,0,0,4,1
40.0,0,1,8,1
100.0,1,1,0,0
100.0,1,1,2,0
0.0,1,0,1,0
50.0,1,0,3,1
40.0,1,0,3,1
20.0,1,0,6,1
71.79487179,0,0,7,1
81.25,1,0,4,1
85.41666667,0,0,6,1
55.55555556,0,1,0,0
100.0,1,0,3,0
0.0,1,0,5,1
0.0,1,0,5,1
100.0,1,1,0,0
100.0,1,1,0,0
100.0,1,1,0,0
0.0,0,0,6,0
0.0,1,1,0,0
26.08695652,1,1,0,0
0.0,1,1,2,0
59.09090909,0,0,7,1
86.95652174,1,0,6,1
16.66666667,1,0,5,1
83.33333333,1,0,6,1
95.23809524,1,0,5,1
0.0,1,1,0,0
0.0,1,0,1,0
90.32258065,1,0,4,1
25.0,1,1,1,0
100.0,1,1,0,0
37.5,1,0,1,1
66.10169492,0,1,5,1
90.90909091,1,0,7,1
30.76923077,0,0,4,1
14.28571429,1,1,5,0
25.0,1,1,5,0
86.04651163,1,1,0,0
85.71428571,1,0,2,1
100.0,1,0,2,0
66.66666667,0,0,5,1
0.0,1,1,0,0
9.259259259,1,0,5,1
0.0,1,1,0,0
87.5,1,0,5,1
85.71428571,1,1,0,0
0.0,1,1,0,0
78.57142857,1,0,5,1
0.0,0,0,2,1
0.0,1,1,2,0
5.333333333,1,0,2,1
67.14285714,1,0,5,1
14.28571429,1,1,5,0
74.0,1,1,3,1
37.5,1,0,4,1
0.0,1,1,2,0
93.5483871,1,0,7,1
0.0,1,0,2,1
0.0,1,1,0,0
77.08333333,0,0,7,1
4.347826087,1,1,2,0
0.0,1,1,2,0
36.36363636,1,0,2,1
15.78947368,1,0,3,1
100.0,1,1,4,0
0.0,1,1,8,1
100.0,1,1,0,0
62.5,1,1,6,1
33.33333333,0,0,8,1
0.0,1,1,2,0
83.33333333,0,0,4,0
0.0,0,0,10,0
25.0,1,1,5,0
0.0,1,0,6,1
23.25581395,1,0,5,1
90.0,1,0,2,1
100.0,0,0,3,1
0.0,1,1,4,0
0.0,1,1,3,0
100.0,1,1,3,1
0.0,1,1,1,0
0.0,1,1,0,0
0.0,1,1,4,1
100.0,1,1,0,0
53.33333333,1,0,6,1
0.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,2,1
100.0,1,1,6,0
0.0,1,0,5,1
66.66666667,1,0,4,1
100.0,1,1,2,0
0.0,1,0,4,1
71.42857143,0,0,4,1
48.07692308,1,0,5,1
100.0,1,0,3,1
0.0,0,1,10,0
0.0,1,0,0,0
14.28571429,1,1,5,0
0.0,1,0,2,1
0.0,1,1,3,0
27.77777778,0,0,6,1
91.42857143,1,0,4,1
85.71428571,1,1,0,0
0.0,1,1,2,0
59.57446809,1,0,5,1
0.0,1,1,2,0
20.0,0,1,6,0
56.66666667,0,0,7,1
4.0,1,0,1,1
66.66666667,0,0,6,1
13.63636364,0,0,4,1
50.0,1,0,3,1
100.0,1,1,0,0
0.0,1,0,2,0
0.0,1,1,0,0
100.0,1,1,0,0
36.36363636,1,0,6,1
0.0,1,0,3,1
95.50561798,1,0,3,1
80.95238095,0,0,3,1
25.0,1,1,5,0
0.0,1,1,1,0
100.0,1,1,2,0
7.246376812,1,0,5,1
75.0,1,0,5,1
83.33333333,1,0,4,1
75.0,1,1,2,0
73.68421053,0,1,7,1
87.5,1,1,1,0
0.0,1,1,4,0
100.0,0,1,8,1
100.0,0,0,4,1
57.14285714,1,0,7,1
0.0,1,1,0,0
0.0,1,1,3,0
0.0,1,0,2,0
100.0,1,1,0,0
21.21212121,1,1,2,0
0.0,0,1,2,0
13.04347826,1,0,7,1
100.0,0,1,2,1
0.0,1,1,0,0
0.0,0,0,4,1
0.0,1,1,4,1
0.0,0,0,5,1
75.0,0,0,2,1
100.0,1,1,0,0
50.0,1,0,4,1
25.0,0,0,6,1
0.0,1,1,0,0
100.0,1,1,2,0
0.0,1,1,0,0
16.66666667,0,0,7,1
0.0,1,1,0,0
0.0,1,1,4,0
0.0,0,0,4,1
0.0,1,1,2,0
0.0,1,0,5,1
69.23076923,1,0,4,1
0.0,0,1,4,0
100.0,1,0,0,0
14.28571429,1,1,5,0
56.25,1,0,4,1
32.35294118,0,0,6,1
16.66666667,0,0,5,1
0.0,1,0,5,1
20.0,1,1,1,0
0.0,1,1,0,0
41.17647059,1,0,4,1
53.84615385,1,0,4,1
39.62264151,1,0,4,1
0.0,1,1,0,0
20.0,1,0,3,1
98.0,1,1,7,1
11.94029851,1,0,5,1
26.08695652,1,1,3,0
1.25,0,0,4,1
100.0,1,1,2,0
0.0,1,1,0,0
0.0,0,0,7,1
25.0,1,0,4,1
0.0,1,1,0,0
54.54545455,1,0,4,1
25.0,1,0,3,1
0.0,1,1,4,0
4.724409449,0,0,5,1
0.0,0,0,5,1
0.0,1,1,0,0
66.66666667,0,0,5,1
0.0,1,0,4,0
40.0,1,1,3,1
70.0,1,1,2,0
0.0,1,1,4,0
0.0,1,1,0,0
50.0,1,0,4,1
100.0,1,1,0,0
85.29411765,1,0,3,1
0.0,1,1,4,1
0.0,1,0,8,1
1.470588235,0,0,5,1
100.0,1,1,0,0
66.66666667,1,0,2,1
51.66666667,1,1,0,0
0.0,1,1,1,0
0.0,1,1,4,0
51.61290323,1,0,6,1
0.0,1,1,0,0
20.0,1,0,5,1
53.33333333,1,0,6,1
0.0,1,1,0,0
100.0,1,0,4,1
10.0,0,0,4,1
78.6259542,0,0,6,1
83.33333333,1,0,1,1
100.0,1,1,0,0
82.02247191,1,0,4,1
0.0,1,1,0,0
0.0,1,0,0,0
0.0,1,1,0,0
89.18918919,1,0,2,1
0.0,1,1,4,0
100.0,0,0,3,1
0.0,1,1,0,0
83.33333333,0,0,5,1
100.0,0,0,10,1
0.0,1,0,7,1
0.0,1,0,6,1
60.0,0,0,7,1
100.0,1,1,0,0
0.0,1,0,2,1
0.0,1,1,6,0
100.0,1,1,0,0
75.0,1,1,4,1
0.0,1,1,0,0
0.0,1,1,0,0
14.28571429,1,1,5,0
0.0,1,0,5,1
92.06349206,1,0,6,1
50.0,1,1,4,1
94.11764706,1,0,5,1
100.0,1,1,2,0
70.42253521,1,0,5,1
0.0,1,1,0,0
63.63636364,0,1,7,1
83.33333333,1,0,5,1
100.0,1,1,3,1
0.0,1,1,3,0
2.649006623,1,0,3,1
33.33333333,1,0,3,1
0.0,0,1,6,0
70.0,1,1,5,1
100.0,1,1,0,0
0.0,1,0,1,0
100.0,1,1,0,0
0.0,1,1,4,1
0.0,1,1,0,0
100.0,1,1,0,0
100.0,1,0,1,0
100.0,1,1,0,0
100.0,1,1,2,0
25.0,1,1,5,0
0.0,1,1,0,0
35.13513514,1,0,4,0
0.0,0,1,2,0
0.0,1,0,5,1
60.86956522,1,0,2,1
0.0,1,1,0,0
34.7826087,1,0,5,1
0.0,1,1,0,0
54.54545455,1,0,1,1
0.0,1,0,0,0
20.0,0,0,5,1
0.0,1,1,0,0
85.33333333,1,0,5,1
0.0,1,1,0,0
0.0,0,0,5,1
0.0,1,0,4,1
0.0,1,1,0,0
0.0,1,1,4,0
100.0,0,0,2,1
5.479452055,1,1,4,0
100.0,1,1,0,0
48.48484848,0,0,4,1
93.93939394,1,0,4,1
100.0,1,1,0,0
0.0,1,1,3,0
0.0,0,1,2,0
94.87179487,0,0,6,1
0.0,1,1,0,0
33.33333333,1,1,5,0
100.0,1,1,0,0
51.61290323,1,0,6,1
96.91780822,1,1,0,0
0.0,1,1,5,0
100.0,1,1,0,0
0.0,1,1,1,0
38.46153846,1,0,8,1
0.0,1,1,0,0
50.0,0,0,7,1
100.0,1,1,0,0
100.0,1,0,8,1
66.66666667,1,0,2,1
0.0,1,1,5,1
33.33333333,0,0,6,1
0.0,1,1,4,1
7.142857143,1,1,0,0
0.0,1,1,0,0
0.0,1,0,2,1
100.0,1,1,0,0
0.0,1,1,2,0
33.33333333,1,1,5,0
0.0,0,1,6,0
0.0,0,1,0,0
43.61702128,1,0,7,1
0.0,1,1,4,0
90.0,0,1,3,1
85.71428571,1,1,0,0
66.50943396,0,0,7,1
25.0,1,1,5,0
0.0,1,1,0,0
28.0,1,0,4,1
0.0,1,1,0,0
100.0,1,1,0,0
0.0,1,1,3,0
0.0,1,1,2,0
45.45454545,0,1,2,1
86.04651163,1,1,0,0
0.0,0,1,4,0
0.0,1,1,0,0
25.0,1,0,5,1
40.0,0,0,6,1
50.0,1,1,3,0
100.0,1,1,0,0
0.0,1,1,3,0
18.18181818,1,0,6,1
14.28571429,1,0,5,0
75.0,1,0,2,0
7.96460177,1,0,2,1
33.33333333,1,0,2,1
100.0,1,1,6,0
0.0,1,1,5,0
9.523809524,1,0,5,1
14.28571429,1,1,5,0
0.0,1,1,4,0
100.0,1,1,2,0
0.0,1,1,0,0
100.0,1,1,3,0
0.0,1,0,4,0
75.0,0,0,3,1
100.0,1,1,2,1
0.0,1,0,5,1
73.07692308,1,0,5,1
38.88888889,1,0,4,1
0.0,1,1,2,0
33.33333333,1,0,2,1
12.76595745,0,0,7,1
0.0,1,0,1,1
0.0,1,0,2,1
0.0,1,0,5,0
100.0,1,0,5,1
52.0,1,0,8,1
42.85714286,1,0,3,1
0.0,1,1,2,0
0.0,0,1,8,1
0.0,1,1,3,0
100.0,1,1,1,0
90.66666667,1,1,8,1
0.0,1,1,0,0
75.86206897,1,0,5,1
17.00680272,1,0,8,1
13.58024691,1,0,6,1
83.33333333,1,1,2,0
100.0,1,0,2,1
75.0,0,1,5,1
41.66666667,1,1,0,0
42.85714286,1,0,6,1
0.0,1,0,4,1
0.0,1,1,2,0
91.35802469,0,0,2,1
100.0,1,1,0,0
11.11111111,0,0,10,1
0.0,1,1,2,0
0.0,0,0,4,0
14.28571429,1,1,5,0
13.88888889,0,1,6,1
100.0,1,1,0,0
100.0,1,1,0,0
98.48484848,1,1,6,1
0.0,1,1,6,0
0.0,0,1,7,0
33.33333333,0,0,4,1
0.0,1,1,5,0
72.22222222,0,0,6,1
56.92307692,1,1,5,0
0.0,1,0,1,0
0.0,1,1,0,0
0.0,1,0,8,1
100.0,1,1,4,1
40.0,1,0,3,1
3.333333333,1,1,5,1
66.66666667,0,0,5,1
80.0,1,1,2,0
0.0,1,1,1,0
0.0,1,1,0,0
0.0,1,1,5,0
100.0,1,0,4,1
0.0,1,1,0,0
66.66666667,1,1,3,1
0.0,1,1,0,0
58.97435897,1,0,5,1
42.85714286,1,0,5,1
36.36363636,1,0,5,1
0.0,1,1,4,0
100.0,1,1,4,0
56.0,1,0,5,1
0.0,0,0,10,1
100.0,1,1,4,0
46.15384615,1,0,6,1
75.75757576,1,0,5,1
100.0,1,1,0,0
100.0,1,1,0,0
100.0,1,1,2,0
8.571428571,1,0,5,1
0.0,1,0,0,0
54.54545455,1,0,3,1
77.77777778,1,0,3,1
50.0,1,0,1,1
21.21212121,1,1,2,0
0.0,1,1,0,0
0.0,1,1,5,0
0.0,0,0,7,1
16.66666667,0,0,1,1
0.0,0,0,4,1
42.85714286,0,0,4,1
0.0,1,1,0,0
75.0,1,1,2,0
0.0,1,0,5,1
0.0,1,1,0,0
37.5,1,1,2,0
0.0,1,0,6,1
33.33333333,1,0,3,1
100.0,1,1,1,0
81.08108108,1,0,5,1
0.0,1,1,0,0
0.0,1,1,0,0
20.0,1,1,0,0
66.0,0,0,7,1
51.90839695,0,0,5,1
50.0,1,0,4,1
25.0,0,0,6,1
0.0,0,0,10,1
80.0,1,0,8,1
100.0,1,1,0,0
100.0,1,0,2,1
0.0,0,1,7,1
0.0,0,0,3,1
0.0,0,1,6,0
46.15384615,1,0,4,1
20.0,1,1,2,0
0.0,1,1,0,0
0.0,1,1,0,0
100.0,1,1,1,0
20.0,1,0,5,1
0.0,1,0,5,1
0.0,1,1,2,0
0.0,1,1,1,0
20.0,1,1,1,0
66.66666667,0,0,2,1
63.63636364,1,0,5,1
0.0,1,1,2,0
100.0,1,0,4,1
50.0,1,0,5,1
75.0,1,0,2,0
0.0,1,1,0,0
50.0,1,0,4,1
100.0,1,1,0,0
84.61538462,1,0,2,1
71.82978723,0,0,7,1
51.61290323,1,0,6,1
0.0,1,0,5,1
0.0,1,1,4,1
0.0,1,0,5,1
4.347826087,1,1,2,0
14.28571429,1,1,5,0
65.2173913,0,0,7,1
0.0,0,0,3,1
81.48148148,0,0,4,1
16.12903226,0,0,6,1
55.55555556,0,0,1,1
100.0,1,1,0,1
53.84615385,0,0,6,1
0.0,1,1,0,0
77.14285714,0,1,4,1
15.30612245,0,0,6,1
16.66666667,1,0,4,1
100.0,1,1,0,0
80.0,1,0,5,1
100.0,1,1,0,0
50.0,1,1,2,1
28.57142857,1,0,5,1
0.0,1,1,0,0
100.0,1,1,2,0
60.0,1,1,2,0
18.75,0,0,6,1
25.0,1,1,5,0
28.57142857,1,0,8,1
37.03703704,0,0,6,1
23.80952381,1,1,5,1
100.0,1,1,0,0
0.0,1,0,5,0
0.0,1,0,4,0
60.0,1,0,2,1
0.0,1,1,1,0
0.0,0,1,6,0
69.60784314,1,1,3,1
0.0,1,1,0,0
60.0,1,1,2,0
60.0,1,1,2,0
100.0,1,1,0,0
50.0,0,1,0,0
0.0,1,1,0,0
25.92592593,1,0,3,1
8.695652174,1,0,7,1
26.66666667,0,0,6,1
0.0,1,1,1,0
0.0,1,1,0,0
27.27272727,1,1,0,0
7.142857143,1,0,3,0
40.0,1,0,4,1
0.0,1,1,0,0
35.48387097,1,0,5,1
100.0,1,1,5,1
0.0,1,1,3,1
80.0,1,0,6,1
57.14285714,1,0,3,1
100.0,1,0,2,1
0.0,1,1,0,0
0.0,1,1,0,0
46.42857143,0,1,7,1
0.0,1,1,0,0
85.71428571,1,1,0,0
0.0,1,1,0,0
50.0,1,0,5,1
22.22222222,0,0,4,1
68.72246696,0,1,7,1
0.0,1,0,4,1
0.0,1,0,3,1
25.0,0,0,2,1
33.33333333,1,0,4,1
0.0,0,1,10,0
0.0,1,1,4,0
54.90196078,1,0,7,1
62.5,0,0,2,1
66.66666667,0,0,5,1
14.28571429,1,1,5,0
33.33333333,1,1,5,0
14.28571429,1,1,5,0
57.14285714,0,1,8,1
0.0,1,1,2,1
34.48275862,1,0,5,1
0.0,1,1,5,0
0.0,1,0,4,1
100.0,1,0,3,1
78.125,1,0,7,1
57.14285714,1,0,5,1
100.0,1,1,0,0
0.0,1,1,0,0
0.0,1,0,5,0
100.0,0,1,0,0
73.68421053,0,0,7,1
0.0,1,1,10,0
0.0,1,1,0,0
100.0,1,0,0,1
16.66666667,1,0,2,1
0.0,1,0,4,1
0.0,1,1,10,1
100.0,0,0,5,1
33.33333333,1,1,7,1
100.0,1,1,2,0
100.0,1,1,0,0
100.0,0,1,3,0
36.36363636,1,0,0,0
100.0,1,1,0,0
18.75,0,0,1,1
33.33333333,1,1,0,1
100.0,0,0,5,1
50.0,1,0,3,1
7.142857143,1,1,0,0
100.0,1,1,0,0
0.0,1,0,5,1
0.0,1,0,6,1
98.03921569,0,1,7,1
100.0,1,1,0,0
88.57142857,1,1,0,0
0.0,0,0,6,1
0.0,1,1,0,0
100.0,1,1,0,0
0.0,1,0,2,1
53.84615385,1,0,2,1
83.33333333,1,0,2,1
0.0,0,1,3,1
100.0,1,1,3,0
50.0,1,1,1,0
100.0,1,1,0,0
0.0,1,1,0,0
67.5,0,0,4,1
0.0,1,1,0,0
0.0,1,1,3,0
0.0,1,1,4,0
100.0,1,1,0,0
35.29411765,0,0,6,1
43.33333333,0,0,5,1
57.14285714,1,0,4,1
100.0,0,0,8,1
100.0,1,1,0,0
50.0,1,0,3,1
0.0,1,1,1,0
72.72727273,1,0,1,1
50.0,1,0,2,1
100.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,5,0
70.0,1,0,8,1
0.0,1,0,1,0
63.63636364,1,1,1,0
0.0,1,1,0,0
57.89473684,1,1,0,0
0.0,1,1,1,0
0.0,1,1,5,0
10.0,0,0,4,1
100.0,1,1,2,0
0.0,1,1,0,0
25.0,1,1,5,0
38.46153846,1,0,5,1
25.0,1,1,2,1
100.0,1,1,0,0
0.0,1,1,6,1
8.333333333,0,0,4,1
0.0,1,1,0,0
0.0,0,0,4,1
25.0,1,1,5,0
14.28571429,1,1,5,0
85.71428571,0,0,2,1
0.0,0,1,2,0
85.0,1,0,5,1
100.0,1,0,2,1
16.33986928,1,0,8,1
0.0,1,1,2,1
100.0,1,1,0,0
100.0,1,1,1,0
72.72727273,0,0,6,1
0.0,1,1,0,0
33.33333333,1,1,0,0
0.0,1,0,4,1
0.0,1,0,5,0
0.0,1,1,2,0
0.0,1,1,6,0
100.0,1,1,2,0
73.68421053,0,0,7,1
22.72727273,1,0,4,1
37.5,0,1,1,1
21.42857143,1,0,4,1
33.33333333,0,0,2,1
22.22222222,0,0,3,1
0.0,1,1,4,1
0.0,1,1,8,1
0.0,1,0,5,1
0.0,1,1,0,0
0.0,1,1,1,0
85.55555556,0,0,5,1
100.0,1,0,5,1
66.66666667,1,0,2,1
14.28571429,1,1,5,0
100.0,1,1,0,0
91.66666667,0,0,2,1
0.0,0,1,8,1
100.0,1,0,2,0
0.0,1,1,0,0
100.0,1,0,4,1
0.0,1,0,5,0
25.0,1,0,2,1
1.470588235,0,0,5,1
0.0,1,1,4,1
100.0,1,0,5,0
25.0,1,1,5,0
80.0,0,1,2,0
81.57894737,1,0,2,1
100.0,1,1,0,0
0.0,0,1,2,0
100.0,1,1,10,0
0.0,1,1,1,0
75.0,1,0,1,0
71.42857143,1,1,0,0
20.0,1,1,1,0
37.5,0,0,5,1
0.0,1,1,1,0
66.66666667,0,0,4,1
68.75,1,0,4,1
0.0,1,1,10,0
52.0,1,0,0,1
50.0,1,0,5,1
100.0,1,0,3,1
100.0,0,1,10,1
0.0,1,1,0,0
100.0,1,1,3,0
0.0,1,0,5,1
0.0,1,1,2,0
65.51724138,0,1,7,1
0.0,1,1,0,0
0.0,1,1,0,0
75.0,1,1,2,0
20.0,0,0,7,1
14.28571429,1,1,5,0
33.33333333,1,0,2,1
25.0,0,0,2,1
100.0,1,0,0,0
25.0,0,0,5,1
0.0,1,1,0,0
100.0,0,1,2,1
33.33333333,0,1,2,1
25.0,1,1,5,0
0.0,1,1,0,0
23.07692308,1,0,5,1
66.66666667,1,0,0,0
86.20689655,1,0,2,1
0.0,1,1,4,0
0.0,1,1,1,0
75.0,1,0,3,1
14.28571429,1,1,5,0
0.0,1,1,2,0
0.0,1,1,0,0
62.5,1,0,6,1
0.0,1,1,0,0
82.14285714,1,1,4,1
33.33333333,1,1,3,0
0.0,1,1,1,0
44.44444444,1,0,1,1
5.714285714,0,0,5,1
100.0,1,1,0,0
0.0,1,1,0,0
0.0,0,0,10,1
50.0,1,0,4,1
42.85714286,1,0,4,1
36.36363636,1,0,6,1
20.0,0,1,6,1
100.0,1,1,0,0
0.0,1,0,4,1
0.0,0,1,0,0
75.0,1,0,4,1
87.5,0,1,1,1
0.0,1,1,1,0
0.0,0,1,2,0
0.0,1,0,10,1
0.0,1,1,6,0
0.0,1,1,0,0
45.23809524,1,0,4,1
0.0,1,0,3,1
10.84337349,1,0,5,1
2.631578947,0,0,5,1
0.0,0,0,3,1
50.0,1,1,0,0
80.0,1,0,8,1
0.0,1,1,0,0
33.33333333,1,1,5,0
100.0,0,0,4,1
0.0,1,1,2,0
100.0,1,0,4,1
0.0,1,1,1,0
100.0,1,1,3,0
0.0,1,1,0,0
73.91304348,1,0,3,1
70.83333333,0,0,4,1
70.96774194,1,0,5,1
22.22222222,1,0,5,1
0.0,1,1,0,0
0.0,1,0,0,0
100.0,1,0,5,1
50.0,1,1,2,0
25.0,1,1,5,0
100.0,1,0,2,1
0.0,1,1,0,0
21.8487395,1,0,5,1
32.3943662,1,1,3,0
0.0,1,0,6,1
28.57142857,1,0,6,1
11.76470588,1,0,5,1
47.91666667,0,0,6,1
88.88888889,0,1,6,1
25.0,1,1,5,0
0.0,1,1,4,1
100.0,1,1,0,0
21.875,0,0,6,1
97.2027972,1,0,8,1
16.66666667,1,0,3,1
100.0,1,1,1,0
0.0,1,1,2,0
0.0,1,0,6,0
33.33333333,1,1,0,0
0.0,1,1,4,0
23.07692308,1,1,4,1
56.92307692,1,1,5,0
0.0,1,1,1,0
0.0,1,1,3,0
0.0,1,1,5,0
100.0,1,0,3,1
83.33333333,1,0,0,0
9.473684211,1,0,3,0
70.42253521,1,1,4,1
36.36363636,1,1,5,1
16.66666667,0,0,6,1
100.0,1,1,2,0
53.33333333,1,0,6,1
0.0,1,0,1,0
94.10029499,0,0,7,1
60.0,1,1,2,0
0.0,1,0,4,1
50.0,1,1,3,0
0.0,1,1,10,0
68.0,1,1,4,1
100.0,1,1,5,1
0.0,1,1,2,0
0.0,1,1,2,0
22.0,0,0,4,1
100.0,1,0,5,1
0.0,1,1,4,0
17.85714286,0,0,6,1
0.0,1,0,6,1
77.77777778,1,0,2,1
87.5,0,0,4,1
0.0,1,1,0,0
100.0,1,1,0,0
58.49056604,0,0,4,1
76.74418605,1,0,2,0
0.0,1,1,0,0
100.0,1,0,2,0
66.66666667,1,0,3,1
50.0,1,0,3,1
25.0,1,1,5,0
97.72727273,0,0,3,1
69.6969697,1,0,1,1
100.0,0,0,3,1
100.0,1,0,4,1
0.0,1,1,8,0
100.0,1,1,5,1
25.0,1,1,5,0
0.0,1,0,5,1
16.66666667,1,0,8,1
100.0,1,0,2,1
100.0,1,1,0,0
40.0,0,0,5,1
0.0,1,1,1,0
0.0,1,1,0,0
0.0,1,1,5,0
41.11111111,1,0,3,1
100.0,1,0,6,1
100.0,1,1,2,0
0.0,1,1,0,0
9.523809524,1,1,5,1
33.33333333,0,0,4,1
0.0,1,1,3,0
0.0,1,0,5,1
95.87628866,1,0,3,1
47.36842105,1,0,5,1
50.0,1,0,4,1
100.0,1,0,0,0
0.0,1,1,0,0
56.0,1,0,4,1
62.5,1,0,3,1
0.0,1,0,0,0
86.66666667,0,0,3,1
0.0,1,1,4,1
100.0,1,1,0,0
66.66666667,1,0,2,1
0.0,1,1,0,0
0.0,1,1,2,0
100.0,1,0,2,1
60.0,1,1,2,0
85.71428571,1,1,2,0
0.0,1,0,0,0
0.0,0,0,10,0
0.0,1,1,3,0
11.76470588,1,0,5,1
14.0625,1,1,0,0
0.0,1,1,0,0
0.0,1,1,2,0
21.42857143,1,1,0,0
100.0,0,1,3,0
31.42857143,1,0,5,1
14.28571429,1,0,3,1
100.0,0,0,0,0
85.71428571,1,0,4,1
0.0,1,0,4,1
0.0,1,0,5,1
100.0,1,1,0,0
18.75,0,1,7,1
100.0,1,1,0,0
25.0,1,1,5,0
19.51219512,1,1,5,0
0.0,1,1,4,0
23.68421053,0,0,6,1
0.0,1,1,7,0
0.0,1,1,0,0
0.0,1,1,10,0
100.0,1,1,2,0
25.0,1,1,5,0
14.28571429,1,1,5,0
0.0,0,1,5,1
61.53846154,0,0,6,1
88.88888889,0,0,5,1
0.0,1,1,0,0
25.0,1,1,5,0
25.0,1,1,5,0
100.0,1,1,0,0
0.0,1,1,2,0
73.17073171,0,0,7,1
42.85714286,1,1,2,0
0.0,1,1,0,0
0.0,1,1,3,0
0.0,0,0,4,1
0.0,1,1,3,0
25.0,1,1,5,0
18.18181818,0,1,4,0
0.0,0,0,2,1
25.0,1,1,5,0
0.0,1,0,0,0
70.37037037,1,0,5,1
50.0,1,0,5,1
0.0,1,1,0,0
100.0,1,1,0,0
57.14285714,1,1,5,1
80.0,0,0,6,1
0.0,1,1,0,0
16.66666667,0,0,2,1
21.62162162,1,0,4,1
0.0,1,1,1,0
66.66666667,0,0,2,1
46.15384615,1,0,4,1
0.0,1,1,0,0
100.0,1,0,10,1
0.0,1,1,1,0
100.0,1,1,0,0
66.66666667,0,0,6,1
0.0,1,1,0,0
100.0,1,1,0,0
44.44444444,1,0,2,1
71.42857143,1,0,5,1
20.0,1,1,1,0
67.94871795,0,0,7,1
0.0,1,1,1,0
0.0,0,0,5,1
0.0,1,1,0,0
0.0,1,0,1,0
100.0,1,0,5,1
64.72081218,1,0,3,1
100.0,1,1,0,0
100.0,1,1,5,1
33.33333333,1,0,2,1
0.0,1,1,1,0
35.29411765,0,0,5,1
7.142857143,1,1,0,0
0.0,1,1,0,0
0.0,1,1,1,0
33.33333333,1,0,5,1
0.0,1,1,0,0
0.0,1,0,5,1
14.28571429,1,1,5,0
0.0,1,1,0,1
100.0,1,1,4,0
37.5,0,0,2,1
80.0,1,0,3,1
25.0,1,1,5,0
0.0,0,1,6,0
50.0,0,1,6,0
39.65517241,1,0,6,1
18.18181818,1,0,5,1
0.0,1,0,5,0
0.0,1,0,5,1
33.33333333,1,1,0,0
0.0,1,1,5,0
33.33333333,1,0,3,1
28.57142857,0,0,5,1
0.0,1,0,3,1
6.451612903,1,0,2,1
58.82352941,1,0,5,1
0.0,1,1,7,0
18.75,0,0,6,1
14.28571429,1,1,5,0
84.61538462,1,0,5,1
0.0,1,1,3,0
0.0,1,0,6,0
16.66666667,1,1,4,0
0.0,1,0,10,1
0.0,1,1,2,0
77.77777778,0,0,5,1
12.5,0,0,3,1
86.95652174,1,0,5,1
0.0,1,1,1,0
44.44444444,0,0,2,1
0.0,1,1,3,0
73.68421053,0,0,7,1
72.72727273,1,1,0,0
0.0,1,1,0,0
50.0,0,1,5,1
0.0,1,1,2,0
0.0,1,1,3,0
0.0,1,1,0,0
0.0,1,1,0,0
66.44295302,0,1,7,1
37.5,1,0,7,1
0.0,1,1,0,0
0.0,1,1,0,0
71.56862745,1,1,7,1
50.0,0,1,5,1
